pppu-03.csv
0
0.5934243
0.60648155
0.8013752
0.8266042
0.58919126
0.73034906
0.61387193
0.71052325
0.66453165
0.6309732
0.54208165
0.6260949
0.9624681
1.0715696
0.56689054
0.5690535
0.65510297
0.6254683
0.7559032
0.6870636
0.7040048
0.6260738
0.55630195
0.73965365
0.61031604
0.75547147
0.64738005
0.7606516
0.8354519
0.6952779
0.6190974
0.637538
0.70218265
0.67859685
0.8942399
0.5909677
0.73474866
0.5879344
0.65989345
0.6468133
0.8177106
0.6066434
0.70086384
0.5980355
0.6704383
0.83157665
0.6542233
0.7002304
0.69018865
0.68466324
0.6768223
0.718317
0.7553603
0.59915704
0.73283166
0.7089398
0.61348206
0.6948325
0.6470909
0.6483463
0.6089285
0.6087189
0.6159437
0.62356824
0.67028165
0.85760546
0.6035132
0.6840531
0.5462547
0.6514988
0.7544939
0.6403206
0.58883476
0.56716955
0.5846282
0.65415716
0.6360257
0.7626794
0.76938486
0.6237446
0.68591195
0.60785675
0.5139957
0.61936736
0.5957635
0.6899511
0.6190332
0.6751348
0.601772
0.56067055
0.69376343
0.59572136
0.65665305
0.6042506
0.63591224
0.60429174
0.6395257
0.60477585
0.63905954
0.64388967
0.6203088
0.6919325
0.68148667
0.68012935
0.8486259
0.64541894
0.590441
0.65163285
0.7135891
0.61582553
0.6254438
0.6280025
0.66215473
0.63874686
0.74190104
0.64284694
0.71558
0.69432396
0.6421077
0.61151725
0.6606561
0.6690213
0.63992625
0.678166
0.6462898
0.56782126
0.7412806
0.6263768
0.7242332
0.70519596
0.70202374
0.6099676
0.6358496
0.70856136
0.70214295
0.66175
0.6381053
0.6724066
0.6321624
0.6666788
0.6193837
0.60896134
0.65316963
0.62012905
0.64118475
0.61880255
0.80154884
0.69173557
0.6080555
0.68987054
0.6938758
0.6987642
0.6709799
0.6187249
0.6328345
0.65504414
0.6847181
0.67211276
0.6301426
0.66628236
0.72170514
0.6689697
0.66267985
0.74833924
0.6189801
0.6373901
0.5855852
0.6505796
0.65001047
0.63974375
0.58524
0.68929887
0.5856458
0.63896865
0.63962275
0.65485007
0.6205032
0.5806421
0.6318658
0.62439764
0.6420739
0.6488669
0.6540516
0.6550977
0.6907444
0.6200374
0.6148771
0.6432218
0.6286805
0.61280096
0.68580437
0.67139935
0.6830316
0.682938
0.6402187
0.6649777
0.65355515
0.7087718
0.6998618
0.7117046
0.73545843
0.679275
0.7101503
0.70794165
0.67625093
0.623965
0.6313285
0.6573619
0.6845967
0.6992616
0.6831431
0.690617
0.712113
0.6675332
0.70584637
0.6513889
0.6690361
0.6783752
0.68510175
0.6739523
0.7025511
0.733573
0.6833944
0.682647
0.7074014
0.7008981
0.7200115
0.7355169
0.7019197
0.7094301
0.7306045
0.6810218
0.7412096
0.6983051
0.71161443
0.6988624
0.6790725
0.6691855
0.6777198
0.6859958
0.68697727
0.72254825
0.7082341
0.6903142
0.7010065
0.686087
0.71158606
0.6853695
0.63834476
0.69510686
0.7536402
0.73198223
0.7495593
0.6998418
0.7625195
0.7679877
0.70830184
0.68300056
0.6731966
0.660802
0.68047106
0.67440116
0.68151844
0.66314936
0.6899145
0.67918026
0.664407
0.66497284
0.652696
0.7060522
0.6511176
0.6854512
0.6683217
0.6666349
0.67721575
0.686211
0.67032236
0.62189806
0.6212538
0.70584947
0.69585496
0.70930326
0.7290319
0.74700767
0.7557718
0.70791787
0.70187926
0.7129886
0.70255315
0.733526
0.7441326
0.73174584
0.7151198
0.7363291
0.705546
0.6827704
0.69409454
0.71387047
0.7143551
0.7046425
0.7128097
0.74840987
0.69561523
0.71545005
0.706938
0.6877109
0.7003254
0.6891319
0.6998464
0.7165106
0.7287384
0.6753315
0.7209614
0.79391235
0.72967535
0.7320221
0.6575976
0.6951256
0.66662073
0.655046
0.65548503
0.6690448
0.6871678
0.69614476
0.7244988
0.68996024
0.7485625
0.7091573
0.7108429
0.71405554
0.703083
0.6645025
0.7343625
0.681171
0.69097346
0.7270921
0.71318007
0.6934198
0.6593525
0.73425573
0.66991204
0.72463477
0.69586074
0.7497769
0.7058714
0.7067184
0.69259596
0.69512415
0.7194057
0.7158751
0.71629894
0.7238062
0.7322225
0.72268724
0.7058498
0.74313766
0.7135584
0.71461594
0.7121331
0.66418624
0.70110255
0.6959397
0.7273556
0.65976006
0.66882026
0.7994961
0.7472209
0.70651555
0.67852396
0.71608394
0.68683904
0.69243497
0.69587845
0.6778433
0.6946619
0.7095717
0.75740767
0.7126421
0.66078025
0.7094581
0.68828607
0.7374038
0.6969766
0.77789843
0.68303484
0.72392756
0.6838953
0.713529
0.6689651
0.6966957
0.70091677
0.67525333
0.70395476
0.7328282
0.6760586
0.6515099
0.7061642
0.71301943
0.6889129
0.6701563
0.69702303
0.6773744
0.70942235
0.71621966
0.69239426
0.70147103
0.72835964
0.7097983
0.73627007
0.70260745
0.7300241
0.7732174
0.7055377
0.69503385
0.7221158
0.7046406
0.7657453
0.6798416
0.7394159
0.7834451
0.7252498
0.7007889
0.6977348
0.7059168
0.6976423
0.71170324
0.6873511
0.70641565
0.7119216
0.69918424
0.7038323
0.67545027
0.65258723
0.7112799
0.72301126
0.7169187
0.7020544
0.7153762
0.65155596
0.69647825
0.694457
0.6946791
0.6972469
0.7617687
0.68881595
0.7322044
0.73934215
0.67587066
0.7212
0.6871961
0.6901111
0.65129817
0.6489486
0.6926493
0.6767728
0.7075052
0.727653
0.6941348
0.7269836
0.7166256
0.6754306
0.70256305
0.7224781
0.72841644
0.7304868
0.69851875
0.7338973
0.68427736
0.7233775
0.64752394
0.67983466
0.661802
0.6981496
0.71871984
0.71498233
0.688194
0.69886726
0.67341244
0.6826534
0.6744239
0.6940317
0.67197984
0.6974134
0.74542695
0.6843801
0.6882377
0.72536194
0.6491631
0.7088329
0.69015545
0.7714646
0.7130462
0.6729871
0.71688485
0.69511044
0.63681036
0.6701121
0.7043501
0.7165167
0.7260087
0.6927431
0.66199464
0.7047682
0.6682823
0.6714107
0.66560334
0.6931558
0.6837839
0.66774386
0.7655876
0.67942154
0.6724537
0.6902237
0.694035
0.65725964
0.68501437
0.6878349
0.66637725
0.7088064
0.7169377
0.68824977
0.6831935
0.6847716
0.74376404
0.7125469
0.7250507
0.7099163
0.7007564
0.7153353
0.71330893
0.71613604
0.7331083
0.7069977
0.71134466
0.7203223
0.71081185
0.7969031
0.7347131
0.7499081
0.7669333
0.7284089
0.71216154
0.7167313
0.71216464
0.6980363
0.693397
0.6798606
0.6940102
0.70784914
0.68950135
0.6908605
0.667396
0.7323278
0.7300062
0.72761023
0.6656115
0.7223907
0.7105931
0.792188
0.7870892
0.73075217
0.77487713
0.709841
0.76928234
0.8164155
0.7162257
0.72851294
0.7434848
0.7511784
0.73086226
0.7608827
0.8095873
0.73464984
0.75395846
0.7414614
0.78643686
0.72420895
0.77677476
0.7912895
0.7542928
0.7153661
0.80602777
0.7303257
0.7839059
0.68939173
0.7555789
0.754363
0.779396
0.7677825
0.80888706
0.7902017
0.7273578
0.7501195
0.7444841
0.7270939
0.7375773
0.7029954
0.7700334
0.7684609
0.7353214
0.7351333
0.7768917
0.7635055
0.7551979
0.79730844
0.7667278
0.7781164
0.7390675
0.7371326
0.77391493
0.78466046
0.77050763
0.73868793
0.71623826
0.71304935
0.85282135
0.73713475
0.7791378
0.7382828
0.79179716
0.71466774
0.72225076
0.74926317
0.7203176
0.74750435
0.7224276
0.7230985
0.75062865
0.77413183
0.758695
