ppup-01.csv
0
0
0
0
0
0
0.5450834
0.60705197
0.846492
0.5670558
0.84792405
1.0298467
0.7635471
0.7535409
0.6618661
0.7214731
0.6619678
0.71085954
0.7873337
0.75326395
0.68882596
0.7727287
0.69780004
0.6932859
0.84486055
0.8193817
0.7813293
0.64265335
0.8248114
0.6279447
0.72196174
0.75379556
0.7129522
0.7435583
0.6699734
0.73871636
0.6678513
0.68138427
0.7193309
0.69376284
0.5151605
0.6050311
0.54784405
0.6254267
0.60819507
0.59997016
0.643103
0.814227
0.7164183
0.7100537
0.54237735
0.5579609
0.74506694
0.68785626
0.62369466
0.6520175
0.6759981
0.6496528
0.6914445
0.60607934
0.6070344
0.6167263
0.6377634
0.63526237
0.6011395
0.64146256
0.6501815
0.6597016
0.65924907
0.7528166
0.6365948
0.54541075
0.7002791
0.66560006
0.74746126
0.60479593
0.55762696
0.6566561
0.7066406
0.6385385
0.6686989
0.64686745
0.6773434
0.63892317
0.7789449
0.6214817
0.6543398
0.6921602
0.6412064
0.6837
0.6943504
0.71973693
0.6815629
0.6962148
0.6646977
0.6916422
0.6490156
0.5868744
0.64068025
0.65207195
0.60763466
0.6954439
0.64349264
0.60797954
0.64483243
0.62780243
0.7112103
0.68500745
0.816437
0.70796776
0.6760537
0.70201355
0.784568
0.70600516
0.70569986
0.6775353
0.71310717
0.62259144
0.6619834
0.70637923
0.7102579
0.7266514
0.6471656
0.68667275
0.65215904
0.6599196
0.8346724
0.65468633
0.66982496
0.78738797
0.71689886
0.667959
0.6920702
0.6901695
0.7305935
0.650701
0.6963828
0.69336
0.6936527
0.6677409
0.66560256
0.66533476
0.72687256
0.69759536
0.6921965
0.6123535
0.63773626
0.6464206
0.63059163
0.67853564
0.655129
0.67274594
0.6690866
0.66323686
0.5970929
0.64848435
0.68859994
0.6449392
0.6454709
0.67052025
0.67157257
0.7208947
0.74796873
0.628317
0.6293177
0.6615876
0.66578096
0.64847964
0.67463225
0.65515
0.6727566
0.7233597
0.6927691
0.6533693
0.6424361
0.72735083
0.6402241
0.6889374
0.65941787
0.66807634
0.65591043
0.67176646
0.6780544
0.6347726
0.7336049
0.63456327
0.6544847
0.6944707
0.6664071
0.70197636
0.6890438
0.6569792
0.6282276
0.683803
0.5995816
0.6770236
0.67862046
0.6483867
0.6353618
0.6570577
0.6798142
0.6672088
0.59267056
0.70280534
0.62467486
0.7058719
0.66745555
0.77889866
0.67451483
0.69068813
0.6934168
0.6545981
0.70084625
0.7356502
0.6843687
0.6552424
0.6858062
0.65801406
0.61465645
0.6944249
0.62621784
0.6798729
0.70970416
0.68731916
0.6545194
0.6118283
0.69280756
0.6223019
0.6318097
0.6699794
0.66461897
0.6747122
0.6414466
0.64517194
0.6596366
0.6431521
0.71535355
0.7001614
0.67602557
0.6571578
0.6537346
0.62914056
0.6313351
0.7460944
0.67228764
0.65820307
0.7189508
0.68759406
0.63474566
0.7426814
0.6844522
0.71153384
0.6474996
0.6469328
0.6479019
0.64957505
0.67759883
0.6298867
0.65415645
0.6438167
0.6702947
0.65748805
0.62096536
0.6871506
0.6553095
0.6848497
0.6035092
0.61817265
0.6400497
0.6459727
0.6417498
0.68347365
0.6748034
0.64045304
0.6540011
0.643776
0.6543978
0.7284087
0.63605833
0.66855764
0.6182962
0.679703
0.67941487
0.6708711
0.68810856
0.6851289
0.6612405
0.67784584
0.70350087
0.66285115
0.66268605
0.6807695
0.6608084
0.6485793
0.6463843
0.72622794
0.62253964
0.65110844
0.7179297
0.66999817
0.70906246
0.670387
0.7117715
0.6674141
0.69049525
0.6764654
0.71742564
0.6356443
0.6311504
0.6743112
0.64056045
0.6502196
0.6562418
0.6522582
0.6685087
0.66889554
0.6384177
0.6316608
0.64832914
0.70051384
0.6714125
0.6727375
0.7449431
0.6958431
0.68182313
0.67117655
0.7173665
0.6750687
0.7346151
0.69187766
0.7003999
0.65778273
0.6829375
0.6758769
0.67920923
0.6785818
0.695186
0.70950645
0.738422
0.7165476
0.6637214
0.6823045
0.69112843
0.6670018
0.6748308
0.6927417
0.7336083
0.6555312
0.609778
0.65868765
0.6363786
0.6704368
0.6649362
0.6785494
0.6328452
0.70348924
0.6596395
0.6791124
0.6862243
0.6636688
0.68422985
0.7337638
0.6923586
0.7027479
0.74709696
0.692525
0.6816864
0.6747724
0.670803
0.67773926
0.65337294
